Disease,Serotype,Reason,Country,Code,Unit type,Latitude,Longitude,Admin1,OBStartDate,OBEndDate,Species,Susceptible,Cases,Deaths,Destroyed,Slaughtered
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.27,3.62,Oost-Vlaanderen,26/09/06,13/12/06,Sheep,6,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.05,3.27,West-Vlaanderen,26/09/06,13/12/06,Sheep,21,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.7,Oost-Vlaanderen,26/09/06,13/12/06,Sheep,14,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.83,2.92,West-Vlaanderen,25/09/06,13/12/06,Sheep,10,2,2,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,27/09/06,13/12/06,Cattle,100,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,28/09/06,13/12/06,Cattle,102,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.22,3.75,Oost-Vlaanderen,03/10/06,13/12/06,Cattle,37,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51,3.57,Oost-Vlaanderen,29/09/06,13/12/06,Cattle,40,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.93,4.97,Vlaams Brabant,28/09/06,13/12/06,Cattle,24,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.48,Oost-Vlaanderen,28/09/06,13/12/06,Cattle,28,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.87,5.52,Limburg,05/10/06,13/12/06,Cattle,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.1,3.7,Oost-Vlaanderen,30/09/06,13/12/06,Cattle,17,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.13,3.4,Oost-Vlaanderen,01/10/06,13/12/06,Cattle,33,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.9,3.52,Oost-Vlaanderen,28/09/06,13/12/06,Cattle,89,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.83,Oost-Vlaanderen,04/10/06,13/12/06,Cattle,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.93,5.07,Limburg,27/09/06,13/12/06,Cattle,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.43,Oost-Vlaanderen,29/09/06,13/12/06,Cattle,64,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.13,4.9,Antwerpen,29/09/06,13/12/06,Cattle,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.83,4.65,Brabant Wallon,27/09/06,13/12/06,Cattle,146,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.73,4.88,Brabant Wallon,30/09/06,13/12/06,Cattle,14,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.48,5.32,Li_ge,02/10/06,13/12/06,Cattle,125,5,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.48,5.32,Li_ge,05/10/06,13/12/06,Cattle,2,2,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51,3.32,West-Vlaanderen,01/10/06,13/12/06,Cattle,56,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51,3.47,Oost-Vlaanderen,28/09/06,13/12/06,Cattle,100,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.75,5.48,Limburg,27/09/06,13/12/06,Cattle,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.15,3.6,Oost-Vlaanderen,30/09/06,13/12/06,Cattle,129,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.67,6.03,Li_ge,03/10/06,13/12/06,Cattle,48,0,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.6,5.77,Li_ge,04/10/06,13/12/06,Cattle,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,3.55,Oost-Vlaanderen,01/10/06,13/12/06,Cattle,8,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,5.37,Oost-Vlaanderen,29/09/06,13/12/06,Cattle,40,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.75,5.75,Limburg,04/10/06,13/12/06,Sheep,2,2,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,27/09/06,13/12/06,Sheep,258,3,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,30/09/06,13/12/06,Sheep,38,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,02/10/06,13/12/06,Sheep,13,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.9,4.1,Vlaams Brabant,05/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.87,5.32,Limburg,06/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.63,5.82,Li_ge,01/10/06,13/12/06,Sheep,3,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.13,3.33,West-Vlaanderen,27/09/06,13/12/06,Sheep,20,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.48,Oost-Vlaanderen,04/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.83,4.82,Vlaams Brabant,27/09/06,13/12/06,Sheep,34,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.22,West-Vlaanderen,05/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.22,West-Vlaanderen,03/10/06,13/12/06,Sheep,18,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.95,3.42,West-Vlaanderen,03/10/06,13/12/06,Sheep,15,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.1,3.7,Oost-Vlaanderen,28/09/06,13/12/06,Sheep,53,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.43,4.75,Namur,01/10/06,13/12/06,Sheep,3,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.15,4.98,Antwerpen,26/09/06,13/12/06,Sheep,20,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.05,3.72,Oost-Vlaanderen,25/09/06,13/12/06,Sheep,19,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.93,5.1,Limburg,28/09/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.92,5.33,Limburg,02/10/06,13/12/06,Sheep,3,3,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.93,5.17,Limburg,06/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.07,4.78,Antwerpen,04/10/06,13/12/06,Sheep,60,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.18,3.08,West-Vlaanderen,03/10/06,13/12/06,Sheep,2,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51,4.35,Vlaams Brabant,29/09/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.13,3.4,Oost-Vlaanderen,01/10/06,13/12/06,Sheep,6,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.9,3.52,Oost-Vlaanderen,02/10/06,13/12/06,Sheep,25,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.18,3.63,Oost-Vlaanderen,03/10/06,13/12/06,Sheep,16,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,5.25,Limburg,05/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.6,Oost-Vlaanderen,04/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.6,Oost-Vlaanderen,27/09/06,13/12/06,Sheep,2,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.32,4.65,Namur,28/09/06,13/12/06,Sheep,8,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.13,5.45,Limburg,30/09/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.87,5.03,Vlaams Brabant,04/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.8,5.6,Limburg,27/09/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.88,5.15,Vlaams Brabant,03/10/06,13/12/06,Sheep,20,2,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.95,5.17,Limburg,04/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.73,4.35,Vlaams Brabant,05/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.02,3.63,Oost-Vlaanderen,29/09/06,13/12/06,Sheep,4,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.8,5.18,Limburg,13/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.8,5.18,Limburg,02/10/06,13/12/06,Sheep,3,3,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.92,5.25,Limburg,04/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.68,5.65,Li_ge,28/09/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.15,3.6,Oost-Vlaanderen,04/10/06,13/12/06,Sheep,64,3,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.92,3.38,West-Vlaanderen,02/10/06,13/12/06,Sheep,3,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51,3.88,Oost-Vlaanderen,02/10/06,13/12/06,Sheep,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.07,4.03,Oost-Vlaanderen,02/10/06,13/12/06,Sheep,241,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.02,5.3,Limburg,04/10/06,13/12/06,Sheep,1,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,3.55,Oost-Vlaanderen,02/10/06,13/12/06,Sheep,15,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,3.55,Oost-Vlaanderen,05/10/06,13/12/06,Sheep,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.48,Oost-Vlaanderen,07/10/06,13/12/06,Cattle,84,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.18,3.57,Oost-Vlaanderen,03/10/06,13/12/06,Cattle,247,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.18,3.57,Oost-Vlaanderen,07/10/06,13/12/06,Cattle,4,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.58,5.27,Li_ge,09/10/06,13/12/06,Cattle,43,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,06/10/06,13/12/06,Cattle,79,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.77,4.72,Brabant Wallon,09/10/06,13/12/06,Cattle,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.15,4.47,Antwerpen,05/10/06,13/12/06,Cattle,180,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.07,4.78,Antwerpen,07/10/06,13/12/06,Cattle,93,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.22,3.62,Oost-Vlaanderen,07/10/06,13/12/06,Cattle,29,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.13,3.4,Oost-Vlaanderen,03/10/06,13/12/06,Cattle,128,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.05,5.27,Limburg,09/10/06,13/12/06,Cattle,126,3,3,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.9,3.52,Oost-Vlaanderen,05/10/06,13/12/06,Cattle,32,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.05,3.57,Oost-Vlaanderen,04/10/06,13/12/06,Cattle,2,2,2,,
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.05,3.57,Oost-Vlaanderen,06/10/06,13/12/06,Cattle,84,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,4.57,Antwerpen,05/10/06,13/12/06,Cattle,17,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.83,Oost-Vlaanderen,07/10/06,13/12/06,Cattle,154,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.1,3.98,Oost-Vlaanderen,07/10/06,13/12/06,Cattle,18,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.43,Oost-Vlaanderen,03/10/06,13/12/06,Cattle,68,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.43,Oost-Vlaanderen,07/10/06,13/12/06,Cattle,281,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.43,Oost-Vlaanderen,07/10/06,13/12/06,Cattle,132,3,3,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.32,6.33,Li_ge,05/10/06,13/12/06,Cattle,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,5.52,Limburg,09/10/06,13/12/06,Cattle,2,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.98,3.78,Oost-Vlaanderen,03/10/06,13/12/06,Cattle,95,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.98,3.73,Oost-Vlaanderen,05/10/06,13/12/06,Cattle,44,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.77,4.53,Vlaams Brabant,05/10/06,13/12/06,Cattle,19,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.27,5.08,Antwerpen,06/10/06,13/12/06,Cattle,229,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.13,3.67,Oost-Vlaanderen,05/10/06,13/12/06,Cattle,88,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.92,3.43,Oost-Vlaanderen,05/10/06,13/12/06,Cattle,111,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.9,4.18,Vlaams Brabant,04/10/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.22,3.75,Oost-Vlaanderen,04/10/06,13/12/06,Sheep,13,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.22,3.75,Oost-Vlaanderen,06/10/06,13/12/06,Sheep,31,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.13,3.33,West-Vlaanderen,07/10/06,13/12/06,Sheep,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.87,5.52,Limburg,02/10/06,13/12/06,Sheep,2,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.87,5.52,Limburg,05/10/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.8,5.33,Limburg,07/10/06,13/12/06,Sheep,7,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.47,5.57,Li_ge,05/10/06,13/12/06,Sheep,5,1,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.98,3.53,Oost-Vlaanderen,07/10/06,13/12/06,Sheep,2,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.05,3.8,Oost-Vlaanderen,07/10/06,13/12/06,Sheep,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.22,4.47,Antwerpen,09/10/06,13/12/06,Sheep,38,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.03,5.72,Limburg,04/10/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.63,5.32,Li_ge,05/10/06,13/12/06,Sheep,15,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.18,3.57,Oost-Vlaanderen,08/10/06,13/12/06,Sheep,15,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.1,3.7,Oost-Vlaanderen,08/10/06,13/12/06,Sheep,167,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.95,5.5,Limburg,07/10/06,13/12/06,Sheep,2,2,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,04/10/06,13/12/06,Sheep,3,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,03/10/06,13/12/06,Sheep,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,05/10/06,13/12/06,Sheep,6,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.92,5.33,Limburg,04/10/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.17,4.83,Antwerpen,09/10/06,13/12/06,Sheep,3,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.03,5.27,Limburg,04/10/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.78,4.58,Vlaams Brabant,05/10/06,13/12/06,Sheep,6,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.05,3.57,Oost-Vlaanderen,05/10/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.75,5.07,Vlaams Brabant,04/10/06,13/12/06,Sheep,35,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.18,3.63,Oost-Vlaanderen,04/10/06,13/12/06,Sheep,60,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.18,3.63,Oost-Vlaanderen,07/10/06,13/12/06,Sheep,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.83,Oost-Vlaanderen,04/10/06,13/12/06,Sheep,9,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.1,3.98,Oost-Vlaanderen,09/10/06,13/12/06,Sheep,4,2,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.1,3.98,Oost-Vlaanderen,06/10/06,13/12/06,Sheep,18,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,5.78,Limburg,09/10/06,13/12/06,Sheep,4,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.43,Oost-Vlaanderen,04/10/06,13/12/06,Sheep,17,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.43,Oost-Vlaanderen,08/10/06,13/12/06,Sheep,10,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.5,4.67,Namur,16/10/06,13/12/06,Sheep,6,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.98,3.73,Oost-Vlaanderen,05/10/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.72,2.87,Hainaut,04/10/06,13/12/06,Sheep,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.27,5.08,Antwerpen,05/10/06,13/12/06,Sheep,11,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.8,5.18,Limburg,06/10/06,13/12/06,Sheep,2,2,2,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,4.2,Oost-Vlaanderen,05/10/06,13/12/06,Sheep,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.07,5.08,Limburg,05/10/06,13/12/06,Sheep,2,2,2,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.15,3.6,Oost-Vlaanderen,03/10/06,13/12/06,Sheep,2,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.15,3.6,Namur,06/10/06,13/12/06,Sheep,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.88,3.43,West-Vlaanderen,05/10/06,13/12/06,Sheep,93,0,0,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,3.55,Oost-Vlaanderen,06/10/06,13/12/06,Sheep,10,2,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,3.55,Oost-Vlaanderen,07/10/06,13/12/06,Sheep,12,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.43,Oost-Vlaanderen,09/10/06,13/12/06,Cattle,238,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.48,Oost-Vlaanderen,12/10/06,13/12/06,Cattle,185,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.48,Oost-Vlaanderen,12/10/06,13/12/06,Cattle,55,2,2,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.22,3.75,Oost-Vlaanderen,11/10/06,13/12/06,Cattle,133,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.93,4.97,Vlaams Brabant,10/10/06,13/12/06,Cattle,42,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.98,3.53,Oost-Vlaanderen,07/10/06,13/12/06,Cattle,24,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.98,3.53,Oost-Vlaanderen,09/10/06,13/12/06,Cattle,18,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,4.5,Antwerpen,06/10/06,13/12/06,Cattle,11,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,5.58,Limburg,10/10/06,13/12/06,Cattle,32,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.85,2.88,West-Vlaanderen,10/10/06,13/12/06,Cattle,5,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,3.83,Oost-Vlaanderen,09/10/06,13/12/06,Cattle,55,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.98,5.18,Limburg,12/10/06,13/12/06,Cattle,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.98,5.18,Limburg,13/10/06,13/12/06,Cattle,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.95,4.7,Vlaams Brabant,11/10/06,13/12/06,Cattle,8,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.57,4.72,Namur,12/10/06,13/12/06,Cattle,1,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.15,3.82,Oost-Vlaanderen,10/10/06,13/12/06,Cattle,109,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.27,3.62,Oost-Vlaanderen,10/10/06,13/12/06,Cattle,84,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.08,4.92,Antwerpen,07/10/06,13/12/06,Cattle,19,2,2,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.12,3.55,Oost-Vlaanderen,10/10/06,13/12/06,Cattle,60,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.2,3.48,Oost-Vlaanderen,11/10/06,13/12/06,Sheep,20,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,51.22,3.75,Oost-Vlaanderen,11/10/06,13/12/06,Sheep,10,1,1,0,0
Bluetongue,8,First occurrence,"Belgium, Kingdom of",BEL,Farm,50.33,4.8,Namur,09/10/06,13/12/06,Sheep,28,1,1,0,0
